text,label
ຍົກ ລະດັບ ຄຸນນະພາບ ຄູ ອຸປະກອນ ສະຫນັບ ສະຫນູນ,negative
ນາງ ຄູສອນ ການສື່ສານ ສື່ສານ,positive
ວິທີ ນາງ ກ່າວເຖິງ ຄວາມຮ້ອນ,positive
ຂໍ ໃຫ້ທ່ານ ເອົາ ທິດສະດີ ທ້າຍ ສຸດ ເອົາ ສອງ ຈຸດ ທ້າຍ ສຸດ,negative
ຄູ ໃຫ້ການພັກຜ່ອນ,negative
ຄູ ຕ້ອງ ເພີ່ມ ບົດຮຽນ ກ່ຽວກັບ ບ້ານ ນັກຮຽນ ການຝຶກ ອົບຮົມ ມັນ ເພີ່ມ ການຟັງ ທີ່ເຫມາະສົມ ເພີ່ມ ຄວາມສາມາດ ການຟັງ ພາສາອັງກິດ ນັກຮຽນ,negative
ມ່ວນຊື່ນ ຄວາມກະຕືລືລົ້ນ,positive
ຄິດວ່າ ຄູສອນ ຫ້ອງຮຽນ ທິດສະດີ ຕ້ອງ ມີ ທັກສະ ຊັດເຈນທີ່ຈະ ສື່ສານ ວິທີ ຄູສອນ ສອນ ຫ້ອງຮຽນ ຄູສອນ ບໍ່ໄດ້ ເຮັດ,negative
ບົດຮຽນ ແມ່ນ ດີ ແທ້ຈິງ ນັກຮຽນ ທາງ ເລືອກ,positive
ກິນເຂົ້າແລງ ໆ ມື້ ບາງ ຄັ້ງ ບໍ່ມີ ຂ່າວ,negative
ຄວນ ເພີ່ມ ບົດຮຽນ ໂຄງການ ແມ່ນ ຫນັກ ນັກຮຽນ,negative
ຄູມີ ຄວາມສຸກ ຄວາມກະຕືລືລົ້ນ ການສອນ,positive
ຄູສອນ ຂ້າພະເຈົ້າ ຮູ້ສຶກ ວ່າ ຂ້າພະເຈົ້າ ຮຽນຮູ້ ຂ້າພະເຈົ້າ ກິນເຂົ້າຮ່ວມກັນ,negative
ນາງ ມີ ຄວາມກະຕືລືລົ້ນ ແນະນຳ ສະຖານທີ່ ຍາກ ທີ່ຈະ ເຂົ້າໃຈ ບົດຮຽນ ທີ່ເຫມາະສົມ ຄວາມຮູ້ ນາງ ຮຽນຮູ້,positive
ຈຶ່ງມີຕົວຢ່າງ ມີ ຫ ນ້ອຍລົງ,negative
ມັນ ເປັນເລື່ອງ ຫນ້າ ອັດສະຈັນ ບໍ່ດີ,positive
ມັນ ມີ ຜົນກະທົບ ຢ່າງ ຫຼວງຫຼາຍ ຕໍ່ ຄຸນນະພາບ ການສຶກສານີ້,negative
ມີ ຄວາມຮ້ອນ ວຽກງານ ການສອນ,positive
ຖ້າ ຫາກວ່າມີ ຄຳ ແນະນຳ ແມ່ນ ທິດສະດີ ຍາກ ທີ່ຈະ,negative
ຂໍ ຜູ້ ຊ່ຽວຊານ ສອນ ໂດຍ ເອົາໃຈໃສ່,negative
ຄູມີ ສະຫນິດ ສະຫນົມ ສະຫນຸກ ສະຫນານ ສິ່ງ ນັກຮຽນ ພະຍາດ ສື່ສານ ຄວາມຮູ້ ທີ່ເຮັດວຽກ ໄດ້ດີ,positive
ຂ້າພະເຈົ້າ ຫວັງ ວ່າ ໂຮງຮຽນ ເຮັດ ແບບ ນີ້ແລະ ຄວາມຍຸຕິທຳ ແກ່ນັກຮຽນ,negative
ຮຽນຮູ້,neutral
ມີ ຄວາມສະຫວ່າງ ຄວາມສະບາຍໃຈ,positive
ຄູ ອາຈານ ມີ ຄວາມສຸກ,positive
ຂ້າພະເຈົ້າ ຫວັງ ວ່າ ມີການ ສຳຫລວດ ຄະນະກຳມະການຢູ່ ກາງ ຄະນະກຳມະການທີ່ ແທ້ຈິງ ສິ້ນສຸດ ລົງ,negative
ຄູສອນ ທີ່ມີ ປະສົບການທີ່ ຮັ່ງມີ,positive
ນັກຮຽນ ໃຫ້ເຮັດ ບົດຮຽນ ຍາກ,positive
ຕ້ອງ ເພີ່ມ ທັກສະ ການຟັງ ເວົ້າ ຂຽນ ຂຽນ ຂຽນ ຂຽນ ຂຽນ ຂຽນ ຂຽນ ຂຽນ,negative
ການເຮັດ ສອງ ສິ່ງມີຊີວິດ ບໍ່ມີ ປະສິດທິພາບ ສ່ວນໃຫຍ່ ການສຶກສາແລະ ຄູ ເຮັດ ນັກຮຽນ ຄູ ຕິດຕໍ່ ພົວພັນ ພວກເຂົາ ຫນຶ່ງ ສອງ ຄັ້ງ ນັກຮຽນ ສາມາດ ນັກຮຽນ ຍ້ອນວ່າການສຶກສາ ເອົາໃຈໃສ່ ຫົວຂໍ້ ຫນຶ່ງ ວິຊາ ຄະນິດສາດ ໃຫ້ມີ ຄວາມກ່ຽວຂ້ອງກັບ ນັກຮຽນ ສາມາດ ຮັບ ຄວາມຮູ້ ທີ່ເຮັດໄດ້ ບໍ່ໄດ້ ຮັບ ເນື້ອຫາ ອື່ນ ໆ ເນື້ອຫາ,negative
ໄວ,negative
ບໍ່ໄດ້ ຮຽນຮູ້ ນາງ,negative
ບາງ ຄັ້ງ ມັນ ເກີດ ຄວາມຫຍຸ້ງຍາກ,negative
ຂ້າພະເຈົ້າ ຄິດວ່າ ຖ້າ ຫາກວ່າ ບົດຮຽນ ສອນ ຄວາມຮູ້ ໂຄງການນຳໃຊ້ ໂຄງການ ໂຄງການທີ່ ແຕກຕ່າງກັນ ແມ່ນ ດີ ເກີນໄປ,negative
ແກ້ໄຂ ທາງ ເອງ ບໍ່ໄດ້ ອະທິບາຍ ຄຳຖາມ ນັກຮຽນ ຫລາຍ ຢ່າງ,positive
ຂາດ ຄວາມຮ້ອນ ນັກຮຽນ ສ່ວນໃຫຍ່ ຫ້ອງຮຽນ ຄຳ ແນະນຳ ແກ່ນັກຮຽນ ທີ່ເຮັດ ບໍ່ມີ ຄຳ ແນະນຳ ເຮັດໃຫ້ ສະພາບ ດີທີ່ສຸດ ນັກຮຽນ,negative
ຂໍ ໃຫ້ມີການປັບປຸງ ການສຶກສາ ເລື່ອງ,negative
ບັດນີ້ ຂ້າພະເຈົ້າ ຄິດວ່າມັນ ເວລາດົນນານ,negative
ຕ້ອງ ມີ ບົດຮຽນ ເພີ່ມເຕີມ ນຳມາໃຊ້ ຄຳ ແນະນຳ ນັກຮຽນ ເຂົ້າຮ່ວມ,negative
ຄູສອນ ປະຕິເສດ ການສອນ ໂດຍ ບໍ່ມີ ເຫດຜົນ,negative
ນາງ ສອນ ຄວາມຮ້ອນ ຫລາຍ ນາງ ເຮັດວຽກ ຫ້ອງຮຽນ ຫລາຍ ນາງ ແກ້ໄຂ ນາງ ສອນ ຄວາມສຸກ ນາງ ສ້າງ ອາກາດ ສະດວກ ສະບາຍ,positive
ບົດຮຽນ ການສຳຫຼວດ ແມ່ນ ເຮັດດ້ວຍ ທິດສະດີ,positive
ຄູສອນ ສອນ ບົດຮຽນ ຍາກ ຟັງ ບໍ່ມີການພົວພັນ,negative
ບໍ່ມີ ຄູສອນ ດີ,positive
ຄູ ສົນໃຈ ສະຫນັບ ສະຫນູນ,positive
ຄວນ ແນະນຳ ວິທີ ເຮັດ,negative
ເນື້ອຫາ ໂຮງຮຽນ ຜົນປະໂຫຍດ ວຽກ ຕໍ່ໄປ,positive
ຕ້ອງ ເຮັດການປະເມີນ ຢ່າງ ສະຫຼາດ ກ່ຽວກັບ ການສຶກສາກຸ່ມ ນອກ ໂຮງຮຽນ ພວກເຂົາ ຮູ້ສຶກ ສະບາຍໃຈ ທີ່ຈະ ຮຽນຮູ້ ກຸ່ມ,negative
ຄາດຫວັງ ວ່າ ຮັບ ຄວາມຫມາຍ ສະເຫມີ,positive
ບົດຮຽນ ການກະທຳ ພວກເຮົາ ໂພສ ສົນທະນາກັນ ຫ້ອງຮຽນ,positive
ຄູມີ ຂັ້ນຕອນ ການຈັດການ ວຽກ ຂະບວນການທີ່ ຖືກຕ້ອງ ເຫມາະສົມ ນັກຮຽນ,positive
ບໍ່ມີ ຫຍັງ ເລີຍ ຂ້າພະເຈົ້າ ຫມາຍ ວ່າ ຂ້າພະເຈົ້າ ຂ້າພະເຈົ້າ ຄົນໃນ ຫ້ອງຮຽນ ຫວັງ ວ່າ ໂຮງຮຽນ ເປີດ ລະບົບ ໃຫມ່ ເລື່ອງ ຢ່າງ ຫ ນ້ອຍ ສີ່ ກິໂລແມັດ ຄອມພິວເຕີ ສອງ ມິ ລີ ແມັດ,negative
ຄູສອນ ໄວ ພໍ ຕອບໂຕ້ ພໍ ທີ່ຈະ ສອນ ຕອບໂຕ້ ພໍ ທີ່ຈະ ສອນ ສະຫງົບ,positive
ຍົກ ຕົວຢ່າງ ກົດຫມາຍ ເລັກນ້ອຍ ເຂົ້າໃຈ ຫ້ອງຮຽນ ຮຽນ,negative
ຄູສອນ ດີ,positive
ຄອມພິວເຕີ ປິດ,negative
ຂອບໃຈ ໃຫ້ທ່ານ ເຂົ້າໃຈ ກ່ຽວກັບ ວຽກ,positive
ຄູສອນ ຮຽນຮູ້ ບົດຮຽນ,positive
ເຂົ້າໃຈພຣະເຈົ້າ ແມ່ນ ຄຳ ຕອບ ແມ່ນຄວາມ ມິດ ງຽບ,negative
ຂ້າພະເຈົ້າ ບໍ່ເຫັນພ້ອມ ການສອນ ຄູສອນ ບົດ ກະວີທີ່ ສອນ ຕອນ ພາສາອັງກິດ ຕອນ ພາສາອັງກິດ ຂ້າພະເຈົ້າ ເຫັນ ຄວາມຮູ້ ບົດ ກະວີ ຂ້າພະເຈົ້າ ສາມາດ ຮັບ ຫ ນ້ອຍ ຫນຶ່ງ ເວລານີ້,negative
ມັນ ຍຸດຕິທຳ ການຕັ້ງຊື່,negative
ນາງ ສອນ ຄວາມຮ້ອນ,positive
ຂໍ ນັກຮຽນ,positive
ຂ້າພະເຈົ້າ ຄວນ ຄູ ຄົນ ສອນ ຄອມພິວເຕີ ຕໍ່ໄປ,negative
ນາງ ມີ ຄວາມສຸກ,positive
ກ່າວເຖິງ ຕົວຢ່າງ ງ່າຍ ທີ່ຈະ ເກັບກຳ,positive
ຄວາມຮູ້ ສະຫຼັບຊັບຊ້ອນ ແມ່ນ ມີ ຂໍ້ມູນ ປະຈຳວັນ ນັກຮຽນ,positive
ຄູສອນ ສອນ ຄວາມຮັກ,positive
ຄູສອນ ສອນ ວິທີ ຮຽນຮູ້ ສອນ ວິທີ ຮຽນຮູ້ ທິດສະດີ ທິດສະດີ,negative
ສອນ ເຂົາເຈົ້າ ຄົນ ບ້າ ບັງຄັບ ນັກຮຽນ,negative
ແປກ ປະຫຼາດ,negative
ຄູສອນ ຄວາມຮ້ອນ ເຂົ້າໃຈ ຮັບ ລາງວັນ ປີ,positive
ຄວນ ປັບປຸງ ອຸປະກອນ ຄູສອນ ຮັບ ມັນ ງ່າຍ,negative
ສຽງ ຟັງ ບໍ່ໄດ້ ຟັງ ຟັງ ບໍ່ດີ,negative
ຄູສອນ ຄວາມຮ້ອນ ສອນ ທິດສະດີ ສອນ ການຮຽນຮູ້ ຫ້ອງຮຽນ ມັກ ແລກປ່ຽນ ມີ ຄຳ ເຕືອນ ນັກຮຽນ ໂຮງຮຽນ,positive
ນາງ ສອນ ຢ່າງ ຫນັກ ແຫນ້ນ ສົນໃຈ ການສື່ສານ ນາງ ນັກຮຽນ,positive
ຄູສອນ ແມ່ນ ຄົນ ທີ່ມີ ປະສົບການ,positive
ພາສາອັງກິດ ດີ,positive
ນັກຮຽນ ເຂົ້າໃຈ ຄູ ໃຫມ່ ກ່ຽວກັບ,positive
ບົດ ສຸດທ້າຍ,neutral
ໂຮງຮຽນ ຫານາທີ ບໍ່ໄດ້ ເຮັດການຮຽນ ເພີ່ມເຕີມ,negative
ຮຽນຮູ້,positive
ຫ້ອງ ເຄື່ອງຈັກ ມັນ ປະໄວ້ ເກົ່າ,negative
ຂໍ ນັກຮຽນ ມີ ຄວາມສຸກ,positive
ຈິດໃຈ ຈິດໃຈ,positive
ຖາມ ຄຳຖາມ ລະຫວ່າງ ການສອນ,positive
ນາງ ແກ້ໄຂ ບັນຫາ ຫນ້າ ຕື່ນເຕັ້ນ,positive
ບັດນີ້ ນັກຮຽນ ຕອນ,positive
ຄູ ສອນ ນັກຮຽນ ກ່ຽວກັບ ຄວາມຮູ້ເທົ່ານັ້ນ ຕິດຕໍ່ ຄູສອນ ກ່ຽວກັບ ສິນທຳ ບຸກຄະລິກລັກສະນະ ປະສົບການ ຄູສອນ ການເຮັດວຽກ,positive
ວິຊາ ຄະນິດສາດ ບໍ່ເປັນເລື່ອງ ທຳມະດາດັ່ງນັ້ນ ຕ້ອງ ມີຕົວຢ່າງ ຕົວຢ່າງ ສະເພາະ ແຕ່ລະ ສ່ວນ,negative
ຄູສອນ ຄວນ ກຸ່ມ ຈັດຕັ້ງ ອົງການຈັດຕັ້ງ ຮຽນຮູ້ ບັນຫາ ໃຫມ່ ຕະຫຼອດ ອາທິດ ເຮັດ ສິ່ງ ເຮັດໃຫ້ມີ ບັນຫາດັ່ງນັ້ນ ມັນ ບັນຫາ ທຳອິດ ແມ່ນຄວາມຮູ້ ທີ່ເກັບກຳ ຂໍ້ມູນ ແຕກຕ່າງກັນ ເອົາ ແຫຼ່ງ ເຮັດ ຜ່ານ ຫີນ,negative
ບົດຮຽນ ນັກຂຽນ ແມ່ນ ສີ່ ຊົ່ວໂມງ ມັນ ເລີ່ມຕົ້ນ ມັນ ປະມານ ໂມງ ບ້ານ ໃນເມືອງ ບົດຮຽນ ສີ່ ຊົ່ວໂມງ ນັກຂຽນ ຄວນ ເຮັດ ຕອນເຊົ້າ,negative
ທັງຫມົດ ແມ່ນ ໃຫມ່ ຕ້ອງ ເຮັດ ສັ້ນ ໆ ຕອນ ທ້າຍ ປີ ຂະນະທີ່ ນັກຮຽນ ຕ້ອງ ຮຽນຮູ້ ສິ່ງ ອື່ນ ໆ ຢ່າງ,negative
ພວກເຮົາ ຕ້ອງການທີມງານທີ່ ກຳລັງຈະເລີນ ເຕີບໂຕ ເຕີບໂຕ ບາງ ຄົນ ຮັບ ຕົວຢ່າງ ຖ້າ ຫາກວ່າມີ ປະສົບການ ການຄົ້ນຄວ້າ ເພາະວ່ານີ້ ແມ່ນ ການຄົ້ນຄວ້າ ວິທະຍາສາດ,negative
ຄູສອນ ຫນ້າ ສົນໃຈ ສະເຫມີ ແກ້ໄຂ ບັນຫາ,positive
ເຫດຜົນ ທີ່ເຮັດວຽກ ໄດ້ດີ,positive
ຄູສອນ ຄວາມຮັກ ສອນ ລາຍລະອຽດ ງ່າຍດາຍ,positive
ຄູສອນ ບົດຮຽນ ດີ,positive
ຄູ ໂຮງຮຽນ ຫ ນ້ອຍລົງ ບໍ່ຄ່ອຍ ມີ,negative
ສອນ ໄວ ເກີນໄປ ມັນ ເກີດ ຄວາມຫຍຸ້ງຍາກ ຫ ນ້ອຍ ຫນຶ່ງ,negative
ຄູສອນ ມີ ຄວາມຮ້ອນ ສອນ ເລື້ອຍໆ ເທັກໂນໂລຢີ ໃຫມ່ ຄຳ ສອນ,positive
ຄູສອນ ມີ ຄວາມສຸກ ສອນ ຄວາມຮ້ອນ,positive
ຫ້ອງ ປະຊຸມ ຮ້ອນ ເກີນໄປ ແຜ່ນ ຈາລຶກ ໄກ ເກີນໄປ ບໍ່ເຫັນ ຈົດຫມາຍ ຢູ່ໃນ ແຜ່ນ,negative
ຕ້ອງ ປ່ຽນ ເຄື່ອງຈັກ,negative
ຄູ ບໍ່ໄດ້ ຄະນິດສາດ,negative
ຫ້ອງ ຄວນ ມີ ຄວາມສົນໃຈ ເພາະວ່າ ເຄື່ອງຈັກ ຢ່າງ ເຮັດ ມີ ຄອມພິວເຕີ ຍາກ ທີ່ຈະ ເຮັດ,negative
ມັນ ເປັນເລື່ອງ ຫນ້າ ສົນໃຈ ມັນ ງ່າຍ ທີ່ຈະ ເຂົ້າໃຈ,positive
ອັດຕາການສົນທະນາ ແມ່ນ ໄວ,negative
ຫ ນ້ອຍ ຫນຶ່ງ,negative
ຮຽນຮູ້,positive
ຄູສອນ ສົ່ງ ຂໍ້ຄວາມ ງ່າຍດາຍ,positive
ມີການນຳ ສະເຫນີ ຄວາມຮູ້ ພາຍນອກ ວິທີການ ຂະບວນການທີ່ມີ ປະສິດທິພາບ,positive
ນາງ ສອນ ຄວາມຮ້ອນ ນາງ ເປີດ ຄວາມຮູ້ ນັກຮຽນ,positive
ຄູມີ ຄວາມສຸກ ຄວາມຮູ້ສຶກ ຄວາມຮູ້ ທີ່ເລິກເຊິ່ງ ຂົງເຂດ,positive
ຄວນ ສົ່ງ ເອກະສານ ນາງ ຫາ ວ່າ ສາມາດ ຕິດຕາມ ການຮຽນຮູ້ ຕ້ອງການ,negative
ນາງ ຈຶ່ງມີ ຄວາມສຸກ,positive
ຄູ ໃຫ້ແນ່ໃຈ ສະເຫມີ ວ່າ ຕອນ ສອນ,positive
ໄວ,negative
ມັນ ຄວາມສະບາຍໃຈ ມີ ປະສົບການ,positive
ບໍ່ມີ ຄວາມຮ້ອນ ການເວົ້າ,negative
ການເຮັດວຽກ ເສັ້ນ ໃຍ ໄຟຟ້າງ່າຍ ໆ ແບບ ມີ ຄວາມສົນໃຈ,negative
ຖ້າ ມີການນັ່ງ ບໍ່ໄດ້ ສອນ ຄູສອນ ຫ້ອງຮຽນ ເອງ ຫ້ອງຮຽນ ເອງ ແມ່ນ ຫ່າງໄກ ສອກຫຼີກ ແຕ່ທ່ານ ຕ້ອງ ນັ່ງ ຫ້ອງຮຽນ ເອງ ຕອນບ່າຍ ຮູ້ວ່າ ນັ່ງ ຢູ່ໃນ ຫ້ອງຮຽນ,negative
ພວກ ສຶກສາ ສ່ວນ ຕ່າງໆ ຄຳ ບັນລະຍາຍ ກ່ຽວກັບ ຄຳ ບັນລະຍາຍ ນັ້ນແລະ ມັນ ແທ້ຈິງ ປະໂຫຍດ ພວກ,positive
ໃກ້ຊິດ ໃກ້ຊິດ,positive
ສອນ ສະເຫມີ,negative
ຄູສອນ ຮຽນຮູ້ ສອນ ໄດ້ດີ,positive
ແບບ ເຄື່ອງຈັກ ເກີນໄປ,negative
ດ້ວຍຄວາມຮູ້ ຄວນ ເຮັດໃຫ້ ເຂົ້າໃຈ ບໍ່ທັນ ມີ,negative
ຄູສອນ ບອກ ຢ່າງ ກົງໄປ ກົງມາ,positive
ຄາດຫວັງ ວ່າ ຄູ ລົງທຶນ ສ່ວນ ທີ່ເວົ້າ ຂຽນ,negative
ຫ້ອງ ປະຕິບັດ ຄວນ ມີ ເຄື່ອງຈັກ ໃຫມ່ ແທ້ຈິງ ມັນ ສິ່ງ ຍາກ ທີ່ຈະ ເຮັດວຽກ ທີ່ເຄື່ອງຈັກ ປິດ ເຄື່ອງຈັກ ປິດ,negative
ຄູ ອາຈານທີ່ມີ ຄວາມຮູ້ສຶກ ຄວາມຮ້ອນ ຮັບປະກັນ ວ່າ ຕອນ ຫ້ອງຮຽນ ມີ ປະສິດທິພາບ,positive
ພວກເຮົາ ຕ້ອງ ປັບປຸງ ຄຸນນະພາບ ອຸປະກອນ ຫ້ອງຮຽນ ມີ ສັນຍານ ສຽງ ລະຫວ່າງ ຫ້ອງ,negative
ວິທະຍາສາດ ຕ້ອງການ ນັກ ວິສະວະກອນ ຄົນ ທີ່ເຮັດວຽກ ແທ້ຈິງ ແບ່ງປັນ ການສົນທະນາ ຄວາມເອົາໃຈໃສ່,negative
ຄູສອນ ເຂົ້າໃຈ ໄວ ມັນ ໄວ,negative
ຄູ ສັງເກດ ເຫັນ ຫ ນ້ອຍ ຫນຶ່ງ ຕໍ່ ນັກຮຽນ ນັກຮຽນ ມີ ຄຳຖາມ ຕອບ,negative
ຂ້າພະເຈົ້າ ຄິດວ່າ ຄູ ຄວນ ໃຫ້ການທົດສອບ ບາງ ທີ ຫຼັງຈາກ ລະຫວ່າງ ບົດຮຽນ ສັງເກດ ເຫັນ ວ່ານັກສຶກສາ ຄວນ ຮູ້ ແນວໃດ,negative
ບົດຮຽນ ຂ້າພະເຈົ້າ ນັກຮຽນ ເຮັດການສະແດງ ໃຫ້ເຫັນ ສຶກສາ ຕົນເອງ ພວກເຮົາ ຫ້ອງຮຽນ,positive
ສື່ສານ ຄວາມຮູ້ ທີ່ມີ ປະສິດທິພາບ,positive
ບັດນີ້ ພວກເຮົາ ຮຽນຮູ້ ເຄືອຂ່າຍ ຄັ້ງ ສຸດທ້າຍ ພວກເຮົາ ຮຽນຮູ້ ເຄືອຂ່າຍ ທັງຫມົດ ບໍ່ມີການຝຶກ ອົບຮົມ ບໍ່ມີ ຫົວຂໍ້,negative
ມັນ ສະເຫນີ ການປັບປຸງ ຄຸນນະພາບ ຫ້ອງທົດລອງ ຫ້ອງທົດລອງ ບໍ່ມີ ອຸປະກອນ ພຽງພໍ ການເຮັດ ເຄື່ອງຈັກ ບໍ່ມີ ເຄື່ອງຈັກ ບໍ່ມີ ເຄື່ອງຈັກ,negative
ຄູສອນ ຈິດໃຈ ມີ ກິດຈະກຳ ທີ່ເຫມາະສົມ ວິຊາ ຄະນິດສາດ,positive
ການທົດສອບ ງ່າຍ ເກີນໄປ,negative
ຊີວິດ ທັງຫມົດ ນີ້ແລະ ບົດຮຽນ,neutral
ບົດຮຽນ ທຳອິດ ແມ່ນ ສອງ ອາທິດ ຫຼັງຈາກ ຮຽນ ມັດທະຍົມ ຕອນ ປາຍ ຕ້ອງການທີ່ຈະ ເຮັດ ບົດຮຽນ ໂດຍ ຈຳເປັນ ຕ້ອງ ເຮັດ ຄະນິດສາດ,negative
ນາງ ແທ້ຈິງ ແທ້ຈິງ ນາງ ມີ ຄວາມຮ້ອນ ການຊີ້ນຳ ນັກຮຽນ ສົງໄສ,positive
ນັກຮຽນ ຄວນ ລົ້ມເຫຼວ ການເຮັດວຽກ ຈຸດ,negative
ມັນ ຄວາມສົນໃຈ ຄວາມຮ້ອນ,positive
ຍິ່ງ ກວ່ານັ້ນ ຄູສອນ ບັນທຶກ ໄວ້ ເທິງ ແຜ່ນທີ່ມີ ຈົດຫມາຍ ນ້ອຍ ໆ ມັນ ຍາກ ທີ່ຈະເຫັນ ບັນທຶກ,negative
ນາງ ຈຸດ,neutral
ຄວນ ຮ້າຍແຮງກວ່າ ຫນຶ່ງ ໂຕ,negative
ນາງ ເອກະສານການສຶກສາ ເວັບໄຊ ທ໌ ນາງ ຮຽນຮູ້ ເຮັດການຄິດໄລ່,negative
ບໍ່ມີ ຄຳ ແນະນຳ ສະເພາະ ການເຮັດວຽກ ວິທີ ແກ້ໄຂ,negative
ມັນ ເຮັດໃຫ້ ມັນ ມີ ຂະຫນາດ ໃຫຍ່ ກວ່າ,negative
ເນື້ອຫາ ໂຮງຮຽນ ແມ່ນ,negative
ຫຼຸດລົງ ທິດສະດີ ເພີ່ມ ການເຮັດວຽກ,negative
ນາງ ສອນ ຄວາມຮ້ອນ ຂອບໃຈ,positive
ນາງງາມ,positive
ຄວນ ເວົ້າ ຮູບ ແມ່ນ ຮູ້ວ່າມັນ ເວົ້າຫຍັງ ຍາກ ນັກຮຽນ,negative
ຄູມີ ຄວາມກະຕືລືລົ້ນ ສອນ ໄດ້ດີ ສົນໃຈ ນັກຮຽນ,positive
ບໍ່ມີການຕອບ ສະຫນອງ ການແກ້ໄຂ ນັກຮຽນ,negative
ຄູມີ ຄວາມຮັກ,positive
ຄູ ຄວນ ສ້າງ ເງື່ອນໄຂ ນັກຮຽນ ໃສ່ ປ່ອງຢ້ຽມ ຮູ້ວ່າ ສ່ວນ ສ່ວນ ອ່ອນແອ,negative
ຫ້ອງຮຽນ ຄວນ ຖືກ ນຳໃຊ້ ຄືນ ໃຫມ່ ລະບົບ ແສງ ສະຫວ່າງ ໄຟ ໄຟ,negative
ບັດນີ້ມັນ ສິ່ງ ຫນ້າ ເບື່ອ ແທ້ໆ,negative
ຄູສອນ ທີ່ມີ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ຄວາມສຸກ ນັກຮຽນ ສະເຫມີ,positive
ການຝຶກ ອົບຮົມ ແມ່ນ ຫ ນ້ອຍ ເກີນໄປ ເທັກໂນໂລຢີ ແມ່ນ ຍາກ ທ່ານທີ່ຈະ ເຂົ້າເຖິງ,negative
ພື້ນຖານ ໂຄງລ່າງ ໂຮງຮຽນ ຈຳກັດ,negative
ມັນ ບໍ່ໄດ້ ຄວາມເຄົາລົບ ແກ່ນັກຮຽນ ໂດຍ ການຕັດ ການປະຊຸມ ນັກຮຽນ ເຫດຜົນ ຂ້າພະເຈົ້າ ເວົ້າວ່າ ເກີນໄປ ຂ້າພະເຈົ້າ ເວົ້າ ເກີນໄປ ຂ້າພະເຈົ້າ ຜ່ານ ຂໍ້ຄວາມ,negative
ຄູຍັງ ມີ ຄວາມສຸກ ມ່ວນຊື່ນ ນັກຮຽນ,positive
ຄຳສັບ ໃຫມ່ ຫ ນ້ອຍ ຫນຶ່ງ,negative
ຄູ ຄຳປາໄສ ຍາກ ເກີນໄປ,negative
ຕ້ອງ ເຮັດ ບົດຮຽນ ຄຳ ຕອບ ລາຍລະອຽດ,negative
ມີ ຄວາມສຸກ ມີ ຄວາມສຸກ ມີ ຄວາມສຸກ ແບ່ງປັນ ບົດຮຽນ ນັກຮຽນ ທີ່ມີ ຄວາມສົນໃຈ,positive
ຮຽນຮູ້ ທັກສະຫຼາຍ,positive
ຄູສອນ ຂັ້ນຕອນ ທຳອິດ ຫາ ຂັ້ນຕອນ ສຸດທ້າຍ ມັນ ບໍ່ໄດ້ ເປັນເລື່ອງ ຜິດ,positive
ຄູ ອາຈານ ມີ ຄວາມຮ້ອນ ຮຽນຮູ້ ສອງ ຊົ່ວໂມງ ເຮັດ ບົດຮຽນ ຫນຶ່ງ ຊົ່ວໂມງ,positive
ຄວນ ເພີ່ມ ການເຮັດວຽກ,negative
ຄູສອນ ສອນ ຫຼັກສູດ ຖືກຕ້ອງ ໂດຍ ຄູສອນ ຄະແນນ ການຮຽນຮູ້ ຖືກຕ້ອງ ໂດຍ ຄູສອນ ຄະແນນ ການຮຽນຮູ້ ຄະແນນ ສີ່ ຈຸດ,negative
ຄວນ ເອົາ ໂປຣແກຣມ ວິທະຍຸ ໃຫມ່,negative
ດີ,positive
ຫ ນ້ອຍ ຫນຶ່ງ ເຊື່ອມ ຕໍ່ ບົດຮຽນ,negative
ບໍ່ມີການເຮັດວຽກ,negative
ບົດຮຽນ ມີ ໂຄງການ ຫົວຂໍ້ ນັກຮຽນ ສາມາດ ຈັບໄດ້ ຄິດເຖິງ ການຮຽນຮູ້,positive
ຄູ ອາຈານທີ່ມີ ສະຫນິດ ສະຫນົມ ສະຫນິດ ສະຫນົມ ສື່ສານ ຄວາມຮູ້ ດີ ຄວາມຮັກ ນັກຮຽນ,positive
ບໍ່ພໍໃຈ ຢ່າງ ສິ້ນເຊີງ ກ່ຽວກັບ ວິທີ ສອນ ຄູ,negative
ກຸ່ມ,neutral
ຄວນ ໃຫ້ການຝຶກ ອົບຮົມ ບາງ ຢ່າງ ຕົວຢ່າງ,negative
ຫ້ອງຮຽນ ເຕັມ ໄປດ້ວຍ ການສອນ ທີ່ເຂົ້າໃຈ,positive
ຂອບໃຈ ໆ,positive
ຄູສອນ ຍົກ ລະດັບ ຄວາມສາມາດ ການຟັງ ພາສາອັງກິດ,positive
ຍົກເວັ້ນແຕ່ວ່າມີ ບາງ ສ່ວນ ບໍ່ໄດ້ ເວົ້າ ແຕ່ເປັນຫຍັງ ເກີດຂຶ້ນ,negative
