text,label
ຄູສອນທີ່ມີຄວາມສະຫນິດສະຫນົມໄດ້ໃຫ້ການເຮັດວຽກຫຼາຍ,2
ຄູສອນແມ່ນດີຫຼາຍແລະເຂົ້າໃຈໄດ້ດີ,2
ດັ່ງນັ້ນນາງຈຶ່ງໄດ້ສອນໃຫ້ຈິດໃຈທີ່ສຸດສະເຫມີ colonlove,2
ນາງມີຄວາມສຸກແລະຄໍາແນະນໍາທີ່ຫນ້າຮັກ,2
ຄວາມສາມາດໃນການສື່ສານທີ່ດີແລະມີຄວາມສົນໃຈແລະກ້າຫານ,2
ຄາດຫວັງວ່າທ່ານໄດ້ປ່ຽນວິທີທີ່ທ່ານສາມາດປ່ຽນແປງໄດ້ຫນ້ອຍຫນຶ່ງກ່ຽວກັບວິທີການດັ່ງຕໍ່ໄປນີ້ ບາງທີອາດຈະຊ່ວຍໃຫ້ນັກຮຽນໄດ້ຮັບການສຶກສາງ່າຍຂຶ້ນ,0
ດັ່ງນັ້ນໃຫ້aposs ເຮັດການເຮັດວຽກໃນຫ້ອງຮຽນຫຼັງຈາກທຸກບົດ,0
ນາງ ໄດ້ ສອນ ຫລື ມິດ ງຽບ ທີ່ ສຸດ ໃນ ຄູ ສອນ ຂອງ ນາງ ທີ່ ຂ້າພະ ເຈົ້າ ໄດ້ ຮຽນ ຮູ້,2
ດັ່ງນັ້ນການເດີນທາງຈຶ່ງງ່າຍສະເຫມີຈາກ 10 ຫາ 20 ນາທີ,0
ວຽກງານການສອນເຫດຜົນແລະເຂົ້າໃຈໄດ້ດີບໍ່ມີຫຍັງທີ່ຈະເຂົ້າໃຈ,2
ຄູອາຈານທີ່ສະບາຍໃຈສອນໃຫ້ເຂົ້າໃຈ,2
ມັນເປັນເລື່ອງທີ່ຫນ້າເສົ້າໃຈ,0
ຄູສອນຫຼືຄວາມຮັກ,2
ຄູທີ່ດີແຕ່ເບິ່ງຄືວ່າເປັນແມ່ຍິງຫນ້ອຍຫນຶ່ງ,0
ຄູບໍ່ສົນໃຈຫຼາຍປານໃດ ແລະ ຄູໄດ້ໄປນໍາເຄື່ອງມືແລະໄປປະຊຸມ,0
ວິທີສອນຂອງນາງແມ່ນສະບາຍໃຈຫຼາຍບໍ່ໃຫ້ນັກຮຽນ,2
ມັນເປັນການສະແດງອອກທີ່ເຂົ້າໃຈໄດ້,2
ດັ່ງນັ້ນຈຶ່ງມີເກມນ້ອຍໆ,2
ໃນ ຕອນ ຕົ້ນ ຂອງ ບົດຮຽນ ບໍ່ ໄດ້ ເອົາ ໃຈ ໃສ່ ກັບ ເນື້ອ ໃນ ຫຼັກ ຂອງ ບົດຮຽນ ທີ່ ຖາມ ນັກ ຮຽນ ວ່າ ຄໍາ ຖາມ ທີ່ ບໍ່ ມີ ສ່ວນ ກ່ຽວ ຂ້ອງ ບໍ່ ມີ ສ່ວນ ກ່ຽວ ຂ້ອງ ແລະ ບໍ່ ມີ ສ່ວນ ກ່ຽວ ຂ້ອງ ໃນ ບັນຫາ ສ່ວນ ຕົວ ແລະ ທ່ານ ບໍ່ ໄດ້ ເຫັນ ການ ນໍາ ໃຊ້ ທີ່ ບໍ່ ມີ ສ່ວນ ກ່ຽວ ຂ້ອງ,0
ຫ້ອງຮຽນແມ່ນຫວານຫຼາຍແລະການຂຽນປ່ອງຢ້ຽມແມ່ນບໍ່ດີແລະມັນaposs ບໍ່ໄດ້ລະບາຍ,0
ຖ້າຫາກວ່າທ່ານໄປໂຮງຮຽນທ່ານຄາດຫວັງວ່າທ່ານຈະຂຽນບົດຄວາມໃນໄວໆນີ້ໃຫ້ທ່ານແລະຫວັງວ່າທ່ານຈະແກ້ໄຂຫຼືຊີ້ໃຫ້ທ່ານເຫັນວິທີເຮັດບົດຮຽນໃຫມ່ຫຼືໃຫມ່,0
ສໍາລັບການເຮັດວຽກບ້ານຫຼາຍຢ່າງເພື່ອຝຶກອົບຮົມທັກສະໃນການຟັງແລະອ່ານ,2
ຮູບແຕ້ມຂອງໂຮງຮຽນມີບາງບ່ອນຜິດ,0
ຫ້ອງຮຽນແມ່ນຢູ່ໃກ້ກັບຫ້ອງຮຽນ wzjwz125 ສຽງດັງແລະບໍ່ໄດ້ຮັບ,0
ຄູສອນມີຄວາມກະຕືລືລົ້ນແລະຄວາມກະຕືລືລົ້ນ,2
ຄຸນນະພາບຂອງການສອນ,1
ຖ້າຫາກວ່າທ່ານໄດ້ຮັບມັນອາດຈະຄາດຫວັງວ່ານັກສຶກສາຫຼືນັກສຶກສາຈະແນະນໍາກ່ຽວກັບວິຊາຄະນິດສາດແລະຜົນກະທົບຫຼັກຂອງມັນຕໍ່ວິຊາຄະນິດສາດ,0
ດັ່ງນັ້ນມັນຈຶ່ງເປັນເລື່ອງທີ່ຫນ້າສົນໃຈ,1
ຄູສອນແມ່ນບໍ່ດີຫຼາຍ ຕ້ອງການ colonsmile,0
ຄູອາຈານມີຄວາມສຸກແລະຄວາມກະຕືລືລົ້ນ,2
ຄວາມຮູ້ທີ່ແທ້ຈິງແມ່ນໄດ້ຖືກພິມເຜີຍແຜ່,2
ຄູມີຄວາມສຸກແລະສອນຄວາມຮ້ອນແລະຄວາມຮູ້ທີ່ກວ້າງຂວາງ,2
ອຸປະກອນເກົ່າຫຼາຍ,0
ນາງ ໄດ້ ອ່ານ slides ໄວ ເກີນ ໄປ ແລະ ພຽງ ແຕ່ ເອົາ ຕົວ ຢ່າງ ໃສ່ ແຜ່ນ,0
ມີຄວາມສຸກແລະຄວາມສຸກ,2
ຄູສອນມີຄວາມສົນໃຈຫຼາຍແລະຊ່ວຍໃຫ້ພວກເຮົາເຂົ້າໃຈຢ່າງເລິກເຊິ່ງ,2
ຄູສອນສອນສອນ,2
ດັ່ງນັ້ນມັນຈຶ່ງເປັນເລື່ອງທີ່ຍາກຫຼາຍທີ່ຈະເຂົ້າໃຈ,1
ຄູສອນບໍ່ເຂົ້າໃຈ,0
ສອນຄວາມຮ້ອນທີ່ໃກ້ຊິດກັບນັກຮຽນ,2
ບາງເຄື່ອງຈັກບໍ່ໄດ້ apost ເອົາຊອບແວທີ່ເຮັດ,0
ຄູມີຄວາມຮ້ອນຫຼາຍ,2
ບົດຮຽນແມ່ນການນໍາໃຊ້ທີ່ແທ້ຈິງ,2
ນີ້ແມ່ນຄວາມສົນໃຈເລັກນ້ອຍຂອງນາງທີ່ຈະເຮັດໃຫ້ນາງຕົກໃຈ,1
ນອກນັ້ນຍັງມີໂອກາດຫນ້ອຍທີ່ຈະໃຫ້ນັກຮຽນຝຶກອົບຮົມທັກສະທີ່ສໍາຄັນເຊັ່ນການຟັງແລະເວົ້າຫຼາຍ,0
ມີຄວາມສຸກ,1
ເວລາສັ້ນຫຼາຍ,0
ຄູສອນຄວາມຮ້ອນເຖິງແມ່ນວ່າບໍ່ມີໃຜເຄີຍຍິນລາວ,2
ຄູພຽງແຕ່ໃຫ້ຄວາມຊ່ວຍເຫຼືອເມື່ອນັກຮຽນຕ້ອງການຄວາມຊ່ວຍເຫຼືອ,0
ດັ່ງນັ້ນມັນຈຶ່ງເປັນເລື່ອງທີ່ຫນ້າອັດສະຈັນ,1
ຄູຕິດຕໍ່ພົວພັນຢ່າງດີ,2
ຢູ່ທີ່ນັ້ນໄດ້ວາງ,1
ຄອມ ພິວ ເຕີ ຄວນ ຈະ ເພີ່ມ ເວລາ ຂອງ ການ ເຮັດ ວຽກ ແທນ ທີ່ ຈະ ສອນ ເນື້ອ ຫາ ບົດຮຽນ ສອນ ທິດສະດີ ຫຼາຍ ເກີນ ໄປ ທີ່ ເຮັດ ໃຫ້ ນັກ ຮຽນ ຮູ້,0
ຄູສອນຄວາມສົນໃຈແລະຄວາມອຶດຫິວ,2
ຄວາມສາມາດໃນການສື່ສານທີ່ດີແລະມີຄວາມສຸກກັບນັກຮຽນ,2
ຄວນຈະຈັດໃຫ້ການປະພຶດທີ່ເຫມາະສົມກັບຄວາມກ້າວຫນ້າຂອງທິດສະດີ,0
ຄາດຫວັງວ່ານັກວິທະຍາສາດຈະປ່ຽນຄູໃຫ້ເປັນປີຕໍ່ໄປ,0
ຄູສອນມີຄວາມຮ້ອນຫຼາຍໃນການສອນບໍ່ວ່າຈະມີນັກຮຽນຫນ້ອຍ,2
ອຸປະກອນຄວນຈະຖືກນໍາໃຊ້ເລື້ອຍໆ,0
ຄູສອນໃນຫ້ອງຮຽນແມ່ນຖືກຕ້ອງຫຼາຍ,2
ປົກກະຕິແລ້ວມັນຈະໄປເລື້ອຍໆແລະປິດນັກຮຽນ,0
ຍາກຫຼາຍ,0
ດັ່ງນັ້ນ ຂ້າພະເຈົ້າຈຶ່ງໄດ້ປ່ຽນອາກາດແລະຂ້າພະເຈົ້າໄດ້ພັກຜ່ອນ,2
ໃນຕອນທ້າຍຂອງຫ້ອງຮຽນຄູແບ່ງປັນປະສົບການເພື່ອໃຫ້ພວກເຂົາສາມາດຮຽນຮູ້ໄດ້ດີກວ່າ,2
ດັ່ງນັ້ນຄວາມຮ້ອນກັບນັກຮຽນຈຶ່ງຕອບສະຫນອງສະເຫມີແລະຕອບຄໍາຖາມເມື່ອນັກຮຽນຖາມ,2
ຄູຫຼິ້ນໃຫ້ຂ້ອຍແລະເອີ້ນຂ້ອຍສອງເທື່ອເຮັດຫນີ້,0
ນັກສຶກສາມີຫຼາຍວິຊາຄວນຈະຍາກທີ່ຈະລົງທຶນຫຼາຍເກີນໄປສໍາລັບຫນຶ່ງ,0
ຄວາມຮູ້ສ່ວນໃຫຍ່ຂອງນັກຮຽນຕ້ອງຮຽນຮູ້ຕົນເອງຫຼືຮຽນຮູ້ຮ່ວມກັນໂດຍບໍ່ມີຄໍາແນະນໍາ,0
ໂຄງການແມ່ນຫນັກເກີນໄປແລະຫຼາຍຄໍາຮ້ອງຂໍແມ່ນງ່າຍເກີນໄປ,0
ດັ່ງນັ້ນຈຶ່ງເອົາເອກະສານພາສາຍີ່ປຸ່ນໄປ,0
ຂໍໃຫ້ຄະນິດສາດມີຄວາມຫຍຸ້ງຍາກແລະຂາດຄວາມເປັນຈິງ,0
ຄູສອນພຽງພໍ,1
ຄູສອນຄວາມຮ້ອນແລະມີການຕິດຕໍ່ພົວພັນລະຫວ່າງຜູ້ສອນກັບການສຶກສາຕະຫຼອດຂັ້ນຕອນຂອງການຮຽນຮູ້,2
ຄູຈິດໃຈແລະຄວາມສຸກ,2
ຈຸດປະສົງແມ່ນຖືກຕີໂດຍບໍ່ມີຄວາມຄິດເຫັນທີ່ຫມາຍຄວາມວ່າທ່ານເຫັນດີກັບສິ່ງທີ່ທ່ານໄດ້ຖາມວ່າບໍ່ມີຄວາມຄິດເຫັນ,1
ຫ້ອງຮ້ອນເກີນໄປແລະມັນເຮັດໃຫ້ເຄື່ອງກວດສອບຖືກປິດ,0
ບັດ ນີ້ ການ ໃຊ້ ຫ້ອງ ຮຽນ ບໍ່ ໄດ້ ຖືກ ຕ້ອງ,0
ຄູສອນຫຼືສໍາລັບຫຼາຍບົດຮຽນ,2
ເຫັນ ໄດ້ ຢ່າງ ຈະ ແຈ້ງ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ,2
ຄູໄດ້ສອນຢ່າງແທ້ຈິງໃນຂັ້ນຕອນການສອນ,2
ມັນເປັນເລື່ອງທີ່ຍາກທີ່ຈະເຂົ້າເຖິງເນື້ອຫາເພາະຮູບແຕ້ມທັງຫມົດຂອງລາວ,0
ຄູມີຄວາມສຸກ,2
ຂ້າພະເຈົ້າ don apost ບອກລາຍລະອຽດຂອງນັກຮຽນທີ່ບໍ່ໄດ້ເຮັດ,0
ຄູສອນຄວາມຮ້ອນແລະຄູສອນທີ່ເຂົ້າໃຈ,2
ເນື້ອຫາທີ່ເຮັດແມ່ນມີຄຸນຄ່າແລະຄູສອນບໍ່ໄດ້ໃຫ້ຄໍາແນະນໍາຫຼືການອະທິບາຍກ່ຽວກັບເນື້ອຫາທີ່ເຮັດ,0
ຄູ aposs passionate ຫຼາຍ ດັ່ງນັ້ນ ຄູ aposs ເຕັມໃຈທີ່ຈະເວົ້າຄືນໃຫມ່ກ່ຽວກັບທິດສະດີເມື່ອນັກຮຽນ don apost ເຂົ້າ ໃຈ,2
ດັ່ງນັ້ນຄວາມຮ້ອນແລະການສື່ສານທີ່ດີແລະມີປະສິດທິພາບ,2
ບາງທີພວກເຮົາອາດຈະພົບວິທີການຂຽນໂປຣແກຣມສໍາລັບໂຄງການນັ້ນທີ່ເຫມາະສົມກວ່າແລະດີກວ່າ,2
ຂ້ອຍມັກວິທີສອນນີ້,2
ຫ້ອງ ທົດ ລອງ ທີ່ ບໍ່ ດີ ເທື່ອ ທໍາ ອິດ ບໍ່ ມີ ຮູບ ພາບ ເທື່ອ ທໍາ ອິດ ບໍ່ ມີ ຮູບ ພາບ ເທື່ອ ທໍາ ອິດ ບໍ່ ມີ ຮູບ ພາບ ເທື່ອ ທໍາ ອິດ ແລະ ເທື່ອ ທີ ສາມ ກໍ ບໍ່ ມີ ຮູບ ພາບ ເທື່ອ ທໍາ ອິດ,0
ມັນເປັນເລື່ອງທີ່ເຂົ້າໃຈໄດ້ດີ,2
ຄູສອນມີຄວາມຮູ້ສຶກແລະຄວາມສະຫນິດສະຫນົມແລະຈຸດທີ່ຍຸດຕິທໍາ,2
ຄູສອນຄວາມຮູ້ເພີ່ມເຕີມຫຼືແບ່ງປັນປະສົບການຫຼາຍຢ່າງທີ່ເຄີຍຮຽນຮູ້ແລະໄປເຮັດວຽກຂອງຄູແລະຂ້າພະເຈົ້າຮູ້ສຶກຕື່ນເຕັ້ນຫຼາຍ,2
ຫ້ອງຮຽນທີ່ສະບາຍໃຈແລະຄູສອນທີ່ສະບາຍໃຈແລະບໍ່ສ້າງຄວາມກົດດັນຫຼາຍສໍາລັບນັກຮຽນ,2
ດັ່ງນັ້ນທ່ານຕ້ອງເຕືອນຄູຄົນນີ້ແລະໃຫ້ຄວາມຮັບຜິດຊອບຫຼາຍ,0
ຄູສອນຄວາມສະຫວ່າງແລະສອນຢ່າງຈະແຈ້ງ,2
ຄູສອນສອນໃຫ້ເຂົ້າໃຈແລະເຮັດໄດ້ດີແລະກະຕຸ້ນຄວາມຄິດຂອງນັກຮຽນ,2
ຄູສອນສອນໄດ້ໄວເກີນໄປແລະໄດ້ແກ້ໄຂບັນຫາ,0
ບັດ ນີ້ ການ ຝຶກ ອົບ ຮົມ ຫຼື ຄະດີ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ ເບິ່ງ ຄື ວ່າ,0
ວິທີການສອນໃຫ້ນັກຮຽນມີຄວາມເຫມາະສົມກັບນັກຮຽນ,2
ດັ່ງນັ້ນ ຈຶ່ງຕັດສິນໃຈວ່ານັກຮຽນຕ້ອງຮຽນຮູ້ແລະເຮັດແນວໃດໃນຕອນຕົ້ນຂອງຮຽນຮູ້ແລະຫຼີກເວັ້ນການຮຽນຮູ້ທີ່ຮຽກຮ້ອງໃຫ້ເປັນແບບແຜນລະຫວ່າງຮຽນຮູ້ແລະປ່ຽນແປງເຮັດໃຫ້ນັກຮຽນຍາກທີ່ຈະຕິດຕາມການຮຽນຮູ້,0
ຄູມີວິທີທີ່ຈະເວົ້າກັບນັກຮຽນ,2
ຄູສອນໃຫ້ຫຼາຍບົດຮຽນ,0
ສອນໄວແລະແກ້ໄຂບັນຫາໄວແລະເຮັດໃຫ້ຂ້ອຍບໍ່ຕິດຕາມ,0
ຄູມີຄວາມກະຕືລືລົ້ນ,2
ມີຄວາມສຸກແລະຄວາມສຸກ,2
ດັ່ງນັ້ນພວກເຮົາຈຶ່ງຕ້ອງການການນໍາໃຊ້ທີ່ແທ້ຈິງຂອງການສຶກສາທີ່ຊ່ວຍໃຫ້ນັກຮຽນສາມາດສະແດງໃຫ້ເຫັນວ່າພວກເຂົາສາມາດເຮັດແນວໃດເມື່ອພວກເຂົາຈົບການສຶກສາແລະຈາກນັ້ນສາມາດນໍາໃຊ້ຄວາມຮູ້ຂອງເຂົາເຈົ້າເພື່ອຕອບສະຫນອງຄວາມຕ້ອງການຂອງຕະຫຼາດແຮງງານ,0
ຫ້ອງຮຽນນ້ອຍເກີນໄປແລະເວລາທີ່ມັນໄດ້ຮຽນຮູ້ຫນ້ອຍເກີນໄປ,0
ຄູສອນທີ່ຮັກແລະສື່ສານຄວາມຮູ້ທີ່ດີແລະເຂົ້າໃຈ,2
ນາງໄດ້ຍ່າງໄປຢ່າງຫນັກ,0
ສອນຫຼາຍເກີນໄປໃນເວລານີ້,0
ນາງໄດ້ສອນໃຫ້ມີຄວາມສົນໃຈແລະເຂົ້າໃຈ,2
ບໍ່ມີວັນພັກ,0
ດຶງດູດຂ້ອຍໃຫ້ຮຽນຮູ້,2
ດັ່ງນັ້ນສໍາລັບຕົວຢ່າງແລະບົດຮຽນບ້ານແລະໃຫ້ຂໍ້ມູນເພີ່ມເຕີມແກ່ນັກຮຽນທີ່ຕ້ອງການທີ່ຈະເຂົ້າໃຈ,0
ເວລາໃນຫ້ອງຮຽນບໍ່ໄດ້ເຮັດວຽກ,2
ຄູບໍ່ໄດ້ຢືນຢູ່ຫ້ອງຮຽນແລະບົດຮຽນທີ່ຫນ້າຢ້ານກົວ,0
ດັ່ງນັ້ນຈຶ່ງມີການທົດສອບຫຼາຍໃນຫ້ອງຮຽນ,0
ຄວນຫຼຸດລົງໃນຫ້ອງຮຽນ,0
ຄູ aposs ສະ ເຫມີ ຕອບ ຄໍາ ຖາມ ຂອງ ນັກ ຮຽນ ໃນ moodle aposs ມື ຖື,2
ຄູສອນໄດ້ສອນດີຫຼາຍກ່ຽວກັບເທັກໂນໂລຢີໃນປັດຈຸບັນ,2
ຄູເວົ້າເລັກນ້ອຍ,0
ຄູຕ້ອງໄດ້ແກ້ໄຂຫຼາຍຂຶ້ນ,0
ແທ້ຈິງແລ້ວມັນບໍ່ໄດ້ apost ຕ້ອງໄດ້ໄປຫ້ອງ,0
ຂ້ອຍຢາກໃຫ້ເຈົ້າຮັກນັກຮຽນທັງຫມົດຂອງຂ້ອຍ,0
ມີຄວາມຮ້ອນແລະມີຄວາມສົນໃຈສະເຫມີສໍາລັບນັກຮຽນໃນທຸກໆການສອນ,2
ດັ່ງນັ້ນການສື່ສານຄວາມຮູ້ຈຶ່ງແຜ່ກະຈາຍເກີນໄປ ແລະ ຂາດຕົວຢ່າງຂອງລະບົບຄວາມເປັນຈິງພາຍນອກ ແລະ ການດົນໃຈບໍ່ດີປານໃດ ແລະ ບໍ່ດີປານໃດ ທີ່ເຮັດໃຫ້ນັກຮຽນໄປຫ້ອງຮຽນ,0
ສອນຄວາມຮັກແລະອາກາດຮຽນຮູ້ຄວາມສຸກແລະຄວາມສຸກ,2
ຄູພຽງແຕ່ອ່ານໃນslide ພຽງແຕ່ມີເນື້ອຫາຫນ້ອຍ,2
ດັ່ງນັ້ນຈຶ່ງມີບົດຮຽນຫຼາຍຢ່າງທີ່ໃຊ້ໃນຄວາມເປັນຈິງໃນການເຮັດ,0
ແລ້ວ ເປີດ ເວລາ ຕອນ ແລງ ຕອນ ທີ່ ນັກ ຮຽນ ນອນ,0
ບົດຮຽນຄຸນນະພາບ,2
ແຕ່ມີບາງສ່ວນທີ່ຍາກແຕ່ຄູສອນແລະຕົວຢ່າງທີ່ເຂົ້າໃຈໄດ້ດີຫຼາຍມີຄູສອນທີ່ມີພາສາອັງກິດທີ່ຍິ່ງໃຫຍ່,2
ບົດຮຽນແມ່ນມີປະສິດທິພາບພໍສົມຄວນ,2
ເດັກນ້ອຍມີສິ່ງໃຫມ່ໆ,2
ດັ່ງນັ້ນ ຂ້າພະເຈົ້າຈຶ່ງຫວັງວ່າທ່ານຈະສອນອີກຕໍ່ໄປ,2
ຄູຄວນໃຫ້ການຝຶກອົບຮົມປະຈໍາອາທິດ,0
ນາງສອນຫຼືຄວາມອຶດຫິວແລະເຂົ້າໃຈ,2
ຮຽນຮູ້ແລະຮຽນຮູ້ຫຼາຍສ່ວນທີ່ສູງຂຶ້ນ,2
ຄູສອນສອນການກະທໍາ,2
ດັ່ງນັ້ນ ມື້ຮຽນຈຶ່ງເຮັດດ້ວຍທິດສະດີ,0
ຄູມີຄວາມກະຕືລືລົ້ນຫຼາຍແລະມີຄວາມສົນໃຈຫຼາຍສໍາລັບນັກຮຽນ,2
ເວລາຂອງການສະແດງອອກຕ້ອງມີເຫດຜົນຫຼາຍກວ່າເວລາຂອງທິດສະດີ,0
ນາງໄດ້ສອນຄວາມຮ້ອນແລະສົນໃຈຫຼາຍຕໍ່ນັກຮຽນ,2
ຄູສອນສອນຄວາມຮັກ,2
ຄູບໍ່ໄດ້ໄປໂຮງຮຽນດັ່ງນັ້ນຂ້ອຍຈຶ່ງບໍ່ຮູ້,1
ມັນເປັນທີ່ຫນ້າອັດສະຈັນຫຼາຍ,2
ຄູສອນໄວຫຼາຍແລະບາງບ່ອນທີ່ມັນໄວຫຼາຍ,0
ຄູສອນຄວາມຮ້ອນທີ່ເຂົ້າໃຈໄດ້,2
ຄູອາຈານໄດ້ມາເຖິງຄວາມຮັກເຖິງແມ່ນວ່ານັກຮຽນຫຼາຍຄົນກໍເປັນຄົນຂີ້ຮ້າຍ,2
ດັ່ງນັ້ນມັນຈຶ່ງເປັນເລື່ອງທີ່ຫນ້າຕື່ນເຕັ້ນຫຼາຍສໍາລັບນັກຮຽນ,2
ຄອມ ພິວ ເຕີ ໃນ ຫ້ອງ ດໍາ ເນີນ ງານ ບໍ່ ໄດ້ ດີ ຫຼາຍ,0
ຫ້ອງ ຄວນ ລົງ ທຶນ ຫນ້ອຍ ຫນຶ່ງ ແລະ ຫຼີກ ເວັ້ນ ປະກົດ ການ ຂອງ ເຄື່ອງ ຈັກ ແມ່ນ ແຕກ ຕ່າງ ກັນ,0
ຄູສອນພຽງພໍທີ່ຈະໄປ,1
ດັ່ງນັ້ນ ຫ້ອງຮຽນຈຶ່ງໄດ້ເບິ່ງວ່າມັນຍາກທີ່ຈະຮຽນຮູ້ຄຸນນະພາບ,0
ຄູຮັບຜິດຊອບບໍ່ດີ,0
ນາງໄດ້ສອນໃຫ້ດີແລະເຂົ້າໃຈ,2
ຂ້ອຍມີຄວາມສຸກຫຼາຍກ່ຽວກັບວິທີສອນຄູໃນໂຮງຮຽນ,2
ຄູມີຄວາມຮູ້ສຶກແລະຄວາມອົດທົນຕໍ່ນັກຮຽນ,2
ຄູສອນເຮັດບໍ່ດີຫຼາຍ,0
ວິທີການສອນທີ່ເຫມາະສົມແລະແກ້ໄຂບັນຫາຢ່າງໄວວາ,2
ດັ່ງນັ້ນ ພວກເຮົາຈຶ່ງຕ້ອງປັບປຸງຄວາມໄວຂອງອິນເຕີເນັດ,0
ຄູບໍ່ດີ,0
ບໍ່ແມ່ນທັງຫມົດ,0
ພຽງ ແຕ່ ໄດ້ ເຮັດ ສອງ ເທື່ອ ເພື່ອ ວ່າ ບໍ່ ໄດ້ ໃຊ້ ຄວາມ ຮູ້ ທີ່ ດີ ທີ່ ໄດ້ ຮຽນ ຮູ້ ແລະ ບໍ່ ໄດ້ ເຮັດ ໃຫ້ ແນ່ ໃຈວ່ າ ຈໍານວນ ດັ່ງ ທີ່ ໄດ້ ເລີ້ມ ຕົ້ນ,0
ໂຄງຮ່າງຂອງບົດຮຽນບໍ່ໄດ້ດົນໃຈນັກຮຽນ,0
ຂໍໃຫ້ຄູສອນກຽມພ້ອມທີ່ຈະເຮັດການສົນທະນາ,0
ນາງມີຄວາມກະຕືລືລົ້ນຫຼາຍ ແລະ ພູມໃຈຫຼາຍສໍາລັບນັກຮຽນ,2
ຄູອາຈານທີ່ມີຄວາມສະຫວ່າງແລະມີຄວາມຮັບຜິດຊອບໃນການສື່ສານ,2
ນີ້ແມ່ນການຕິດຕໍ່ພົວພັນກັບສິ່ງແວດລ້ອມທີ່ແທ້ຈິງໃນບໍລິສັດ,2
ຄູມີຄວາມສຸກຫຼາຍແລະໃກ້ຊິດຫຼາຍ,2
ບົດຮຽນແລະລາຍລະອຽດ,2
ຄູສອນໃຫ້ຄວາມສົນໃຈ,2
ຂ້າພະ ເຈົ້າ ໄດ້ ເຫັນ ຄູ ສອນ ທີ່ ຮູ້ ຈັກ ແລະ ເຫັນ ໄດ້ ຢ່າງ ແຈ່ມ ແຈ້ງ ວ່າ ຂ້າພະ ເຈົ້າ ໄດ້ ເຫັນ,2
ສຽງຟັງງ່າຍ,2
ບາງບັນຫາທີ່ຍາກທີ່ຈະເຂົ້າໃຈ,0
ຄູສອນທີ່ມີຄວາມສຸກ,2
ຄູສອນແມ່ນຍາກທີ່ຈະເຂົ້າໃຈວ່າສຽງເປັນເລື່ອງຕະຫຼົກ,0
ດັ່ງນັ້ນ ພວກເຮົາຈຶ່ງຕ້ອງໄດ້ວາງເງື່ອນໄຂໃຫ້ນັກຮຽນເດີນທາງທຸລະກິດເພື່ອຮຽນຮູ້ຄໍາຮ້ອງຂໍຂອງເຂົາເຈົ້າກ່ຽວກັບນັກວິສະວະກອນ,0
ມີຄວາມຮັ່ງມີແລະມີຄວາມເຂົ້າໃຈແລະຫຼັກຖານ,2
ຂ້າ ພະ ເຈົ້າ ຈື່ ໄດ້ ວ່າ ຂ້າ ພະ ເຈົ້າ ຈື່ ໄດ້ ວ່າ ມັນ ຕ້ອງ ມີ ການ ຕໍ່ ສູ້ ໃຫມ່,2
ບໍ່ມີການຄວບຄຸມຫ້ອງຮຽນແລະບໍ່ມີຄວາມສົນໃຈທີ່ຈະກຽມພ້ອມກ່ອນທີ່ທ່ານຈະໄປຫ້ອງຮຽນ,0
ຄູແມ່ນຖືກຕ້ອງ,2
ນາງໄດ້ສອນຄວາມຮ້ອນ ແຕ່ໄວຫຼາຍ,0
ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຄູ ຄວນ ເຮັດ ວຽກ ຫຼາຍ ຂຶ້ນ ກ່ຽວ ກັບ ບ້ານ,0
ຂ້າ ພະ ເຈົ້າ ບໍ່ ໄດ້ ສັງ ເກດ ເຫັນ ການ ສອບ ເສັງ ແລະ ການ ແຜ່ ລາມ ໄປ,2
ບໍ່ມີຄໍາຖາມໃນວິຊາຄະນິດສາດ,0
ຄູຄວນຈະປະກາດແບບແຜນທີ່ຈະເປີດຫຼືເປີດເພື່ອໃຫ້ນັກຮຽນຮູ້ແລະກຽມພ້ອມເອກະສານເພື່ອທົດສອບໄດ້ດີຂຶ້ນ,0
ໂດຍສະເພາະການຫຼີກເວັ້ນເວລາຕາຍ,0
